edge_id,road_name,geometry,road_type,speed,capacity,traffic_density
1084663467___,Unknown,"LINESTRING (778776.1841176378 1434564.55136562, 778779.3012880976 1434557.951944603, 778780.1944286493 1434554.429673381, 778780.8951517661 1434547.3742013536)",secondary,40.0,5400,0.0
162581479___,Mysore Road,"LINESTRING (778338.1024700255 1434412.717186479, 778365.9310695499 1434422.1515999995, 778378.4929203533 1434426.406897601)",secondary,40.0,5400,0.0
1084663462___,Unknown,"LINESTRING (777953.9917940767 1434284.1143707775, 777952.9768973301 1434299.7789126888)",tertiary,30.0,3600,0.0
1084663461___,Mysore Road,"LINESTRING (777953.9917940767 1434284.1143707775, 777949.4124976046 1434283.891295946, 777895.1292187632 1434281.6971615555, 777847.3771755534 1434278.8712669217, 777826.3297112826 1434277.420308065, 777817.450729538 1434276.1578483144)",secondary,40.0,5400,0.0
1109937855___,Mysore Road,"LINESTRING (778212.7542427988 1434370.2559827515, 778223.7799695004 1434373.9644205621, 778260.3811615289 1434386.6085198338, 778279.0908911881 1434392.7299110782, 778338.1024700255 1434412.717186479)",secondary,40.0,5400,0.0
1109937857___,Mysore Road,"LINESTRING (778189.8373360205 1434362.531545111, 778212.7542427988 1434370.2559827515)",secondary,40.0,5400,0.0
162581479___,Mysore Road,"LINESTRING (778473.293545722 1434455.5658296563, 778482.050566962 1434458.1556621834, 778514.7837704517 1434471.0822673826)",secondary,40.0,5400,0.0
1109937392___,Mysore Road,"LINESTRING (778454.7172695546 1434435.0992173997, 778452.5214843645 1434434.2911843944, 778383.8873940917 1434411.4173254094)",secondary,40.0,3600,0.0
1084663466___,Unknown,"LINESTRING (778770.44541319 1434577.046731337, 778771.9654551896 1434572.722677018, 778776.1841176378 1434564.55136562)",secondary,40.0,5400,0.0
1090917548___,Unknown,"LINESTRING (778903.4562120589 1439567.0903984786, 778907.2073123117 1439569.696522528)",primary,50.0,7200,0.0
"[1293800649, 264711485]___",CV Raman Road,"LINESTRING (778903.4562120589 1439567.0903984786, 778894.9911743668 1439583.0339597496, 778881.7024449492 1439600.4674694445, 778873.3012027084 1439611.1756428403, 778867.4731613097 1439618.5999450318, 778855.4992018521 1439634.8290684002, 778851.9679865903 1439639.464848568, 778833.0472082758 1439664.2693064646, 778825.3138872425 1439674.4086065267, 778802.0590171146 1439704.8923774357, 778799.1548611401 1439708.7042605446, 778766.6779383968 1439752.7218156562, 778689.5686423369 1439852.434608, 778684.2994792153 1439859.3442946605, 778676.3846274214 1439863.8250996745)",primary,50.0,7200,0.0
"[1103264136, 1057783544, 376649539]___","['Nagawara Flyover', 'Veerannapalya Flyover']","LINESTRING (784019.9399346682 1443129.018597302, 784012.4428423092 1443128.741958801, 783951.4698389245 1443124.204956366, 783900.8521664157 1443120.6384000496, 783872.2156985595 1443118.948140681, 783831.4834213613 1443121.9265856072, 783731.3633886653 1443143.4775030308, 783715.311106259 1443147.6515489132, 783577.7258259289 1443192.2303382, 783560.5358394813 1443198.3300337892, 783544.9332190144 1443206.2726859846, 783510.065211618 1443227.9210847372, 783496.7587804669 1443235.2785517876, 783480.442560975 1443242.959265202, 783465.1257694575 1443248.4473031615, 783461.2945102372 1443249.4927203413, 783447.6583435109 1443253.0386459744, 783417.0059710436 1443259.5200493203, 783187.8463540799 1443312.8882379006, 783111.2788564581 1443332.4695303761)",trunk,40.0,5400,0.0
345411282___,SRS Main Road,"LINESTRING (774355.1670638372 1442330.890991111, 774363.6727278664 1442349.738556027)",tertiary,30.0,3600,0.0
705790979___,Tumkur Road,"LINESTRING (774355.1670638372 1442330.890991111, 774320.8795710953 1442338.7186605697, 774283.1265575385 1442347.9730203208, 774224.440750734 1442362.365503363, 774220.741642389 1442363.269569014, 774141.0586359885 1442381.648437607, 774112.9398040961 1442387.9991031173, 774093.9800966921 1442392.2713541489, 774079.3644518037 1442396.2658450068, 774066.2999533624 1442399.2573906444, 774035.9103771434 1442409.1277581798, 774019.0374036615 1442415.291567088, 773990.725259213 1442426.8984225038, 773965.7161019389 1442439.2355463179, 773926.7060186426 1442460.333239251, 773921.914190918 1442463.0750702887, 773881.0032070554 1442486.5227683366, 773818.5733640476 1442520.593485673, 773657.4651146674 1442608.3552585908, 773557.9570450906 1442662.5585008806)",trunk,60.0,3600,0.0
1148452207___,Kengeri Main Road,"LINESTRING (772365.4227411454 1436777.1165804015, 772370.3516585102 1436795.783708712)",primary,50.0,7200,0.0
1207956701___,B.V.K. Iyengar Road,"LINESTRING (779226.2248258141 1434678.8544881293, 779226.0070186888 1434673.5387738817)",tertiary,30.0,3600,0.0
1312956274___,B.V.K. Iyengar Road,"LINESTRING (779220.3138444807 1434746.0883615469, 779221.5497480901 1434788.2436644668)",tertiary,30.0,3600,0.0
1092016794___,72nd Cross Road,"LINESTRING (776688.3387536467 1436394.2748896037, 776698.5891363528 1436391.8535783666)",tertiary,30.0,3600,0.0
55684025___,Mysore Road,"LINESTRING (773931.84316509 1431978.4881295254, 773930.281763669 1431976.0817239666, 773917.0413154196 1431955.7382870987)",trunk,60.0,3600,0.0
1219692386___,Railway Station Road,"LINESTRING (781629.4527033097 1449550.1514170624, 781637.7209538745 1449542.786212951)",tertiary,30.0,3600,0.0
35030419___,Bhagyada Bagilu Road,"LINESTRING (781629.4527033097 1449550.1514170624, 781691.4580243235 1449652.2579995138, 781694.8174426572 1449657.9604674606)",secondary,40.0,5400,0.0
771297283___,Unknown,"LINESTRING (791240.7880861969 1439216.8175905396, 791234.2829474953 1439205.7334438604, 791218.6909924654 1439196.7454433988, 791211.7535889042 1439191.646074418, 791164.809125085 1439163.163669107)",tertiary,30.0,3600,0.0
"[172886626, 172886627, 172886629, 1314589640, 37703195]___",Tin Factory Flyover,"LINESTRING (791240.7880861969 1439216.8175905396, 791203.2582915281 1439195.298383567, 790721.2959202139 1438907.0923438978, 790543.271566311 1438804.7062792676, 790334.9947357392 1438683.316016818, 790308.3178907781 1438668.1674470322, 790192.3290443154 1438615.7679342697, 790119.1822113758 1438581.5544750635, 789633.3600588781 1438336.584816366, 789613.1443561641 1438326.3870183183, 789610.1453181605 1438323.5436062857, 789601.4598000208 1438314.2859737806)",trunk,70.0,3600,0.0
503165066___,Magadi Road,"LINESTRING (776794.8142526664 1435688.96427692, 776799.896501048 1435693.1441006179, 776823.0870971461 1435710.3016175071)",primary,50.0,7200,0.0
"[458681953, 458681954]___",Mysore Road,"LINESTRING (775779.5164966076 1433335.3678728351, 775802.0473673795 1433355.8161465363, 775806.022324729 1433358.9551784096, 775820.888248598 1433370.67080716, 775826.2744084261 1433374.9197734806, 775846.5187360579 1433385.1170767178, 775863.6361229722 1433390.9661459771, 775886.433966926 1433398.7646714014, 775889.1498518623 1433399.6883430872, 775921.1817444602 1433411.2760631857, 775952.8898159799 1433422.6724185399, 775961.7755965763 1433428.7273961275, 775970.668755526 1433436.2214933364, 775984.4822273895 1433447.8603337768, 775998.1018269311 1433459.3422786945, 776006.8011058626 1433466.6794866514, 776015.4896347817 1433474.0055216488)",trunk,40.0,7200,0.0
"[237184184, 1104617514, 1104617515, 1015231740]___",Sankey Road,"LINESTRING (779694.6380010298 1439277.972461215, 779687.9837275636 1439282.2776296393, 779613.5744800433 1439320.733148733, 779529.7678245677 1439363.2116283858, 779456.5319521641 1439401.6129514223, 779432.511848299 1439408.952561653, 779402.2562897648 1439413.550137826, 779369.5136678565 1439411.845941888, 779319.1815114873 1439404.1741772746, 779206.1124026664 1439386.458233732, 779191.1075402773 1439385.7307757621, 779176.7948525841 1439385.2538662273, 779142.171945617 1439387.0068614178, 779117.9965594686 1439392.5407722031, 779076.7303820614 1439403.9681209985, 779063.7771946103 1439409.670928035, 779057.9439376341 1439412.2354886422, 779036.093516248 1439421.866682954, 779003.4450077491 1439444.1411711874, 778972.7385765789 1439467.5865878768, 778947.1347613252 1439489.8770024874)",secondary,40.0,3600,0.0
237184184___,Sankey Road,"LINESTRING (779713.6390810465 1439265.7003392554, 779694.6380010298 1439277.972461215)",secondary,40.0,3600,0.0
1148188625___,Unknown,"LINESTRING (781604.0562543004 1448648.902433287, 781580.0657601514 1448655.0545190135)",trunk_link,70.0,3600,0.0
255430596___,Service Road,"LINESTRING (781604.0562543004 1448648.902433287, 781588.9207535514 1448578.971864711, 781578.7610530014 1448547.5500859036, 781557.0728062093 1448489.076270292, 781505.7788377326 1448360.0695782092, 781498.2863608097 1448341.5276745483, 781434.9605456141 1448191.0655947635, 781418.8117954659 1448151.0474171708, 781406.5808175856 1448123.678330171)",secondary,40.0,3600,0.0
255430596___,Service Road,"LINESTRING (781406.5808175856 1448123.678330171, 781373.6122042302 1448042.39532628)",secondary,40.0,3600,0.0
1380577769___,Unknown,"LINESTRING (781406.5808175856 1448123.678330171, 781380.3812397502 1448107.1364013783, 781372.4679641892 1448103.1474511353, 781369.9548653939 1448102.7120701247, 781364.9415705057 1448103.7565711958, 781360.2812989627 1448108.468903397, 781359.8778215914 1448117.1215934833, 781361.8973590329 1448130.7585571243)",secondary_link,40.0,5400,0.0
48876326___,Unknown,"LINESTRING (777802.0533353906 1434922.4082477707, 777787.1359904836 1434933.2839844958)",tertiary,30.0,3600,0.0
48876326___,Unknown,"LINESTRING (777802.0533353906 1434922.4082477707, 777885.378368377 1434861.6747871186, 777924.8958798071 1434837.8952157516, 778021.4837375558 1434779.763760556)",tertiary,30.0,3600,0.0
363618400___,Veerapillai Street,"LINESTRING (783312.4340080337 1436684.9336646132, 783318.6644426894 1436682.9163174636)",tertiary,30.0,3600,0.0
363618400___,Veerapillai Street,"LINESTRING (783345.4207660509 1436669.5631268974, 783383.274733716 1436650.6668392438, 783397.1858633154 1436638.5990151062, 783400.1980222787 1436635.9951864928)",tertiary,30.0,3600,0.0
1313664728___,Victoria Road,"LINESTRING (783580.8758589634 1434884.4292097457, 783564.884449871 1434888.582773337, 783538.9551654411 1434895.2249787992, 783503.1134775676 1434903.9907961364, 783486.5184826776 1434907.7175521604)",primary,50.0,5400,0.0
146464390___,Unknown,"LINESTRING (769916.0703187585 1436814.758848472, 769917.8372929876 1436826.121940085)",tertiary,30.0,3600,0.0
146464390___,Unknown,"LINESTRING (769916.0703187585 1436814.758848472, 769907.4589642151 1436759.5063245213)",tertiary,30.0,3600,0.0
1113267053___,Peenya Inner Ring Road,"LINESTRING (773124.2531591412 1442564.5936801422, 773123.8279367301 1442584.4811910617, 773123.7174588386 1442602.1800816644)",secondary,40.0,3600,0.0
133632532___,Commissariat Road,"LINESTRING (783291.5398776336 1434951.1202837813, 783289.7674986959 1434967.2977896365)",secondary,30.0,5400,0.0
763293420___,Richmond Road,"LINESTRING (783291.5398776336 1434951.1202837813, 783271.8405693532 1434947.3541010367, 783270.6056172351 1434947.0868500848, 783262.9465614378 1434945.447583694)",primary,30.0,7200,0.0
470223615___,Outer Ring Road,"LINESTRING (776622.0050905552 1443265.6916405521, 776653.6526358691 1443276.4928156054)",trunk,60.0,3600,0.0
1183850997___,Muthyalamma Nagar 1st Main Road,"LINESTRING (776971.0064296675 1443081.4931538524, 776963.6596080203 1443049.0624265783)",tertiary,30.0,3600,0.0
1183850997___,Muthyalamma Nagar 1st Main Road,"LINESTRING (776971.0064296675 1443081.4931538524, 776976.3893009787 1443105.2475995463, 776986.3337875387 1443149.1616449864)",tertiary,30.0,3600,0.0
1312956274___,B.V.K. Iyengar Road,"LINESTRING (779523.8993500513 1435411.4502178666, 779540.8237285912 1435445.915606499)",tertiary,30.0,3600,0.0
1312956274___,B.V.K. Iyengar Road,"LINESTRING (779502.6769346201 1435370.4212920503, 779523.8993500513 1435411.4502178666)",tertiary,30.0,3600,0.0
1207956701___,B.V.K. Iyengar Road,"LINESTRING (779560.8763265181 1435471.6231487212, 779545.9367754601 1435443.7975666989)",tertiary,30.0,3600,0.0
1312956274___,B.V.K. Iyengar Road,"LINESTRING (779556.6571302242 1435476.6062397752, 779570.8928513282 1435505.3213816946)",tertiary,30.0,3600,0.0
"[1510508853, 1166078894]___",Unknown,"LINESTRING (773818.7697042108 1442515.0385674553, 773750.5150406294 1442553.158246616, 773732.6165205439 1442563.1531053383, 773717.165601939 1442571.4897514442, 773655.6345439306 1442604.7173505125, 773651.1061940347 1442607.162962576, 773595.0089905788 1442637.4891411534, 773556.9028995492 1442658.3305668165, 773507.6552915694 1442685.2712877542)",tertiary,30.0,3600,0.0
688824223___,NR Road,"LINESTRING (780203.2566772213 1434508.9610413257, 780161.6441186282 1434502.3629832785)",primary,50.0,7200,0.0
111867008___,Sultanpete Main Road,"LINESTRING (779163.6410754918 1435142.3590304279, 779142.3554255574 1435153.8119422526)",tertiary,30.0,3600,0.0
111867008___,Sultanpete Main Road,"LINESTRING (779178.584709432 1435134.3180867683, 779166.9594202611 1435140.577048594)",tertiary,30.0,3600,0.0
111867008___,Sultanpete Main Road,"LINESTRING (779166.9594202611 1435140.577048594, 779163.6410754918 1435142.3590304279)",tertiary,30.0,3600,0.0
111867008___,Sultanpete Main Road,"LINESTRING (779185.494351531 1435130.6019018872, 779178.584709432 1435134.3180867683)",tertiary,30.0,3600,0.0
111867008___,Sultanpete Main Road,"LINESTRING (779295.9058692169 1435070.2561008492, 779251.9604408988 1435094.830528677, 779234.1131423861 1435104.4362032632)",tertiary,30.0,3600,0.0
1312956274___,B.V.K. Iyengar Road,"LINESTRING (779366.4632525957 1435106.7458839698, 779383.785683684 1435140.5398491411)",tertiary,30.0,3600,0.0
1109937392___,Mysore Road,"LINESTRING (778626.6389629064 1434506.8227285405, 778623.4276612696 1434505.5173912009, 778619.9355619344 1434504.0653217854, 778598.7729752158 1434494.642337639)",secondary,40.0,3600,0.0
1109937392___,Mysore Road,"LINESTRING (778598.7729752158 1434494.642337639, 778592.6338376694 1434491.912755347, 778573.8104763489 1434483.0668174864)",secondary,40.0,3600,0.0
36958058___,Unknown,"LINESTRING (778714.2207791207 1435094.4472005814, 778734.6439996308 1435095.3059815029)",tertiary,30.0,3600,0.0
1207956701___,B.V.K. Iyengar Road,"LINESTRING (779226.0070186888 1434673.5387738817, 779225.8192105193 1434668.477968267, 779224.3830413761 1434630.0290415017)",tertiary,30.0,3600,0.0
36958059___,Belli Mutt Road,"LINESTRING (778756.9254138775 1435006.5181614629, 778731.2735642057 1435009.547571936)",tertiary,30.0,3600,0.0
36958059___,Belli Mutt Road,"LINESTRING (778731.2735642057 1435009.547571936, 778726.7953441862 1435010.0781071263, 778701.7196227049 1435013.0358564197)",tertiary,30.0,3600,0.0
38042859___,Padarayanapura Road,"LINESTRING (777065.0748690929 1434120.6747904248, 777048.5128310162 1434117.9741729253, 777039.6486584169 1434117.3984455108)",tertiary,30.0,3600,0.0
38042859___,Padarayanapura Road,"LINESTRING (777065.0748690929 1434120.6747904248, 777079.9336802585 1434123.2476832732, 777095.8288681696 1434125.3217487931, 777109.6872922753 1434125.8810430318, 777122.0854127381 1434125.9054597425, 777135.7179725124 1434125.167357509, 777148.7430604722 1434123.2940782763, 777164.4038532139 1434120.5837461464, 777190.9946115604 1434114.8943684027, 777203.9420623842 1434112.1015544655, 777217.6010057151 1434107.644348, 777223.4453303036 1434105.1346800926, 777228.8445748053 1434102.6205584253, 777234.1282858874 1434099.7178429915, 777238.9582768581 1434096.5891936545, 777247.2013795245 1434089.797440312, 777254.5169938989 1434082.3875731293, 777273.9381392784 1434063.0218787293, 777284.8750290656 1434051.7628135388)",tertiary,30.0,3600,0.0
1312956274___,B.V.K. Iyengar Road,"LINESTRING (779478.0465062325 1435316.3951795758, 779502.6769346201 1435370.4212920503)",tertiary,30.0,3600,0.0
1312956274___,B.V.K. Iyengar Road,"LINESTRING (779452.9236028814 1435265.9729093588, 779469.7150048814 1435299.6509127615, 779478.0465062325 1435316.3951795758)",tertiary,30.0,3600,0.0
1095561496___,Unknown,"LINESTRING (777663.2372302002 1440152.2144031816, 777670.4897456213 1440156.3500232892)",secondary_link,40.0,5400,0.0
1095561488___,8th Main Road,"LINESTRING (777663.2372302002 1440152.2144031816, 777615.7732488374 1440236.0880250463, 777520.8128114715 1440403.9014482845, 777517.9727416383 1440408.9206645542, 777493.1747240835 1440452.7397130688, 777482.7760876392 1440471.0993818573)",secondary,40.0,5400,0.0
490291665___,Yamalur Main Road,"LINESTRING (791801.6566921116 1433744.5950068797, 791803.4517642051 1433732.9230896726)",tertiary,40.0,3600,0.0
1259593804___,Varthur Road,"LINESTRING (791801.6566921116 1433744.5950068797, 791809.3360446233 1433746.4029374793, 791934.6361025281 1433770.340650699, 792025.0132323292 1433786.3383851757, 792028.8175862223 1433786.9873814033, 792044.0027804368 1433789.549819638)",primary,50.0,3600,0.0
1259593804___,Varthur Road,"LINESTRING (792044.0027804368 1433789.549819638, 792049.0975879212 1433790.3563425494)",primary,50.0,3600,0.0
375950939___,Sheshadri Road,"LINESTRING (779409.1466901675 1436418.5778612248, 779458.734313745 1436415.614092448, 779542.7359368531 1436410.4632865116, 779553.3766581414 1436410.2830408379)",primary_link,50.0,7200,0.0
